"Student","SchoolPosition","StudentsRanking","MatchQuality","ClosestSchool","Race"
"stu13","sch4_pos003",5,1,"sch1","White"
"stu13","sch4_pos004",5,1,"sch1","White"
"stu13","sch4_pos005",5,1,"sch1","White"
"stu13","sch4_pos006",5,1,"sch1","White"
"stu13","sch4_pos007",5,1,"sch1","White"
"stu13","sch4_pos008",5,1,"sch1","White"
"stu13","sch4_pos009",5,1,"sch1","White"
"stu13","sch4_pos10",5,1,"sch1","White"
"stu13","sch4_pos11",5,1,"sch1","White"
"stu13","sch4_pos12",5,1,"sch1","White"
"stu13","sch4_pos13",5,1,"sch1","White"
"stu13","sch4_pos14",5,1,"sch1","White"
"stu13","sch4_pos15",5,1,"sch1","White"
"stu13","sch4_pos16",5,1,"sch1","White"
"stu13","sch4_pos17",5,1,"sch1","White"
"stu13","sch4_pos18",5,1,"sch1","White"
"stu13","sch4_pos19",5,1,"sch1","White"
"stu13","sch4_pos20",5,1,"sch1","White"
"stu13","sch5_pos001",4,2,"sch1","White"
"stu13","sch5_pos002",4,2,"sch1","White"
"stu13","sch5_pos003",4,2,"sch1","White"
"stu13","sch5_pos004",4,2,"sch1","White"
"stu13","sch5_pos005",4,2,"sch1","White"
"stu13","sch5_pos006",4,2,"sch1","White"
"stu13","sch5_pos007",4,2,"sch1","White"
"stu13","sch5_pos008",4,2,"sch1","White"
"stu13","sch5_pos009",4,2,"sch1","White"
"stu13","sch5_pos10",4,2,"sch1","White"
"stu13","sch5_pos11",4,2,"sch1","White"
"stu13","sch5_pos12",4,2,"sch1","White"
"stu13","sch5_pos13",4,2,"sch1","White"
"stu13","sch5_pos14",4,2,"sch1","White"
"stu13","sch5_pos15",4,2,"sch1","White"
"stu13","sch5_pos16",4,2,"sch1","White"
"stu13","sch5_pos17",4,2,"sch1","White"
"stu13","sch5_pos18",4,2,"sch1","White"
"stu13","sch5_pos19",4,2,"sch1","White"
"stu13","sch5_pos20",4,2,"sch1","White"
"stu13","sch5_pos21",4,2,"sch1","White"
"stu13","sch5_pos22",4,2,"sch1","White"
"stu13","sch5_pos23",4,2,"sch1","White"
"stu13","sch5_pos24",4,2,"sch1","White"
"stu13","sch5_pos25",4,2,"sch1","White"
"stu13","sch5_pos26",4,2,"sch1","White"
"stu13","sch5_pos27",4,2,"sch1","White"
"stu13","sch5_pos28",4,2,"sch1","White"
"stu13","sch5_pos29",4,2,"sch1","White"
"stu13","sch5_pos30",4,2,"sch1","White"
"stu14","sch1_pos001",1,5,"sch1","White"
"stu14","sch1_pos002",1,5,"sch1","White"
"stu14","sch1_pos003",1,5,"sch1","White"
"stu14","sch1_pos004",1,5,"sch1","White"
"stu14","sch1_pos005",1,5,"sch1","White"
"stu14","sch1_pos006",1,5,"sch1","White"
"stu14","sch1_pos007",1,5,"sch1","White"
"stu14","sch1_pos008",1,5,"sch1","White"
"stu14","sch1_pos009",1,5,"sch1","White"
"stu14","sch1_pos10",1,5,"sch1","White"
"stu14","sch1_pos11",1,5,"sch1","White"
"stu14","sch1_pos12",1,5,"sch1","White"
"stu14","sch1_pos13",1,5,"sch1","White"
"stu14","sch1_pos14",1,5,"sch1","White"
"stu14","sch1_pos15",1,5,"sch1","White"
"stu14","sch1_pos16",1,5,"sch1","White"
"stu14","sch1_pos17",1,5,"sch1","White"
"stu14","sch1_pos18",1,5,"sch1","White"
"stu14","sch1_pos19",1,5,"sch1","White"
"stu14","sch1_pos20",1,5,"sch1","White"
"stu14","sch2_pos001",4,2,"sch1","White"
"stu14","sch2_pos002",4,2,"sch1","White"
"stu14","sch2_pos003",4,2,"sch1","White"
"stu14","sch2_pos004",4,2,"sch1","White"
"stu14","sch2_pos005",4,2,"sch1","White"
"stu14","sch2_pos006",4,2,"sch1","White"
"stu14","sch2_pos007",4,2,"sch1","White"
"stu14","sch2_pos008",4,2,"sch1","White"
"stu14","sch2_pos009",4,2,"sch1","White"
"stu14","sch2_pos10",4,2,"sch1","White"
"stu14","sch2_pos11",4,2,"sch1","White"
"stu14","sch2_pos12",4,2,"sch1","White"
"stu14","sch2_pos13",4,2,"sch1","White"
"stu14","sch2_pos14",4,2,"sch1","White"
"stu14","sch2_pos15",4,2,"sch1","White"
"stu14","sch3_pos001",3,3,"sch1","White"
"stu14","sch3_pos002",3,3,"sch1","White"
"stu14","sch3_pos003",3,3,"sch1","White"
"stu14","sch3_pos004",3,3,"sch1","White"
"stu14","sch3_pos005",3,3,"sch1","White"
"stu14","sch3_pos006",3,3,"sch1","White"
"stu14","sch3_pos007",3,3,"sch1","White"
"stu14","sch3_pos008",3,3,"sch1","White"
"stu14","sch3_pos009",3,3,"sch1","White"
"stu14","sch3_pos10",3,3,"sch1","White"
"stu14","sch3_pos11",3,3,"sch1","White"
"stu14","sch3_pos12",3,3,"sch1","White"
"stu14","sch3_pos13",3,3,"sch1","White"
"stu14","sch3_pos14",3,3,"sch1","White"
"stu14","sch3_pos15",3,3,"sch1","White"
"stu14","sch4_pos001",2,4,"sch1","White"
"stu14","sch4_pos002",2,4,"sch1","White"
"stu14","sch4_pos003",2,4,"sch1","White"
"stu14","sch4_pos004",2,4,"sch1","White"
"stu14","sch4_pos005",2,4,"sch1","White"
"stu14","sch4_pos006",2,4,"sch1","White"
"stu14","sch4_pos007",2,4,"sch1","White"
"stu14","sch4_pos008",2,4,"sch1","White"
"stu14","sch4_pos009",2,4,"sch1","White"
"stu14","sch4_pos10",2,4,"sch1","White"
"stu14","sch4_pos11",2,4,"sch1","White"
"stu14","sch4_pos12",2,4,"sch1","White"
"stu14","sch4_pos13",2,4,"sch1","White"
"stu14","sch4_pos14",2,4,"sch1","White"
"stu14","sch4_pos15",2,4,"sch1","White"
"stu14","sch4_pos16",2,4,"sch1","White"
"stu14","sch4_pos17",2,4,"sch1","White"
"stu14","sch4_pos18",2,4,"sch1","White"
"stu14","sch4_pos19",2,4,"sch1","White"
"stu14","sch4_pos20",2,4,"sch1","White"
"stu14","sch5_pos001",5,1,"sch1","White"
"stu14","sch5_pos002",5,1,"sch1","White"
"stu14","sch5_pos003",5,1,"sch1","White"
"stu14","sch5_pos004",5,1,"sch1","White"
"stu14","sch5_pos005",5,1,"sch1","White"
"stu14","sch5_pos006",5,1,"sch1","White"
"stu14","sch5_pos007",5,1,"sch1","White"
"stu14","sch5_pos008",5,1,"sch1","White"
"stu14","sch5_pos009",5,1,"sch1","White"
"stu14","sch5_pos10",5,1,"sch1","White"
"stu14","sch5_pos11",5,1,"sch1","White"
"stu14","sch5_pos12",5,1,"sch1","White"
"stu14","sch5_pos13",5,1,"sch1","White"
"stu14","sch5_pos14",5,1,"sch1","White"
"stu14","sch5_pos15",5,1,"sch1","White"
"stu14","sch5_pos16",5,1,"sch1","White"
"stu14","sch5_pos17",5,1,"sch1","White"
"stu14","sch5_pos18",5,1,"sch1","White"
"stu14","sch5_pos19",5,1,"sch1","White"
"stu14","sch5_pos20",5,1,"sch1","White"
"stu14","sch5_pos21",5,1,"sch1","White"
"stu14","sch5_pos22",5,1,"sch1","White"
"stu14","sch5_pos23",5,1,"sch1","White"
"stu14","sch5_pos24",5,1,"sch1","White"
"stu14","sch5_pos25",5,1,"sch1","White"
"stu14","sch5_pos26",5,1,"sch1","White"
"stu14","sch5_pos27",5,1,"sch1","White"
"stu14","sch5_pos28",5,1,"sch1","White"
"stu14","sch5_pos29",5,1,"sch1","White"
"stu14","sch5_pos30",5,1,"sch1","White"
"stu15","sch1_pos001",1,5,"sch1","White"
"stu15","sch1_pos002",1,5,"sch1","White"
"stu15","sch1_pos003",1,5,"sch1","White"
"stu15","sch1_pos004",1,5,"sch1","White"
"stu15","sch1_pos005",1,5,"sch1","White"
"stu15","sch1_pos006",1,5,"sch1","White"
"stu15","sch1_pos007",1,5,"sch1","White"
"stu15","sch1_pos008",1,5,"sch1","White"
"stu15","sch1_pos009",1,5,"sch1","White"
"stu15","sch1_pos10",1,5,"sch1","White"
"stu15","sch1_pos11",1,5,"sch1","White"
"stu15","sch1_pos12",1,5,"sch1","White"
"stu15","sch1_pos13",1,5,"sch1","White"
"stu15","sch1_pos14",1,5,"sch1","White"
"stu15","sch1_pos15",1,5,"sch1","White"
"stu15","sch1_pos16",1,5,"sch1","White"
"stu15","sch1_pos17",1,5,"sch1","White"
"stu15","sch1_pos18",1,5,"sch1","White"
"stu15","sch1_pos19",1,5,"sch1","White"
"stu15","sch1_pos20",1,5,"sch1","White"
"stu15","sch2_pos001",2,4,"sch1","White"
"stu15","sch2_pos002",2,4,"sch1","White"
"stu15","sch2_pos003",2,4,"sch1","White"
"stu15","sch2_pos004",2,4,"sch1","White"
"stu15","sch2_pos005",2,4,"sch1","White"
"stu15","sch2_pos006",2,4,"sch1","White"
"stu15","sch2_pos007",2,4,"sch1","White"
"stu15","sch2_pos008",2,4,"sch1","White"
"stu15","sch2_pos009",2,4,"sch1","White"
"stu15","sch2_pos10",2,4,"sch1","White"
"stu15","sch2_pos11",2,4,"sch1","White"
"stu15","sch2_pos12",2,4,"sch1","White"
"stu15","sch2_pos13",2,4,"sch1","White"
"stu15","sch2_pos14",2,4,"sch1","White"
"stu15","sch2_pos15",2,4,"sch1","White"
"stu15","sch3_pos001",3,3,"sch1","White"
"stu15","sch3_pos002",3,3,"sch1","White"
"stu15","sch3_pos003",3,3,"sch1","White"
"stu15","sch3_pos004",3,3,"sch1","White"
"stu15","sch3_pos005",3,3,"sch1","White"
"stu15","sch3_pos006",3,3,"sch1","White"
"stu15","sch3_pos007",3,3,"sch1","White"
"stu15","sch3_pos008",3,3,"sch1","White"
"stu15","sch3_pos009",3,3,"sch1","White"
"stu15","sch3_pos10",3,3,"sch1","White"
"stu15","sch3_pos11",3,3,"sch1","White"
"stu15","sch3_pos12",3,3,"sch1","White"
"stu15","sch3_pos13",3,3,"sch1","White"
"stu15","sch3_pos14",3,3,"sch1","White"
"stu15","sch3_pos15",3,3,"sch1","White"
"stu15","sch4_pos001",4,2,"sch1","White"
"stu15","sch4_pos002",4,2,"sch1","White"
"stu15","sch4_pos003",4,2,"sch1","White"
"stu15","sch4_pos004",4,2,"sch1","White"
"stu15","sch4_pos005",4,2,"sch1","White"
"stu15","sch4_pos006",4,2,"sch1","White"
"stu15","sch4_pos007",4,2,"sch1","White"
"stu15","sch4_pos008",4,2,"sch1","White"
"stu15","sch4_pos009",4,2,"sch1","White"
"stu15","sch4_pos10",4,2,"sch1","White"
"stu15","sch4_pos11",4,2,"sch1","White"
"stu15","sch4_pos12",4,2,"sch1","White"
"stu15","sch4_pos13",4,2,"sch1","White"
"stu15","sch4_pos14",4,2,"sch1","White"
"stu15","sch4_pos15",4,2,"sch1","White"
"stu15","sch4_pos16",4,2,"sch1","White"
"stu15","sch4_pos17",4,2,"sch1","White"
"stu15","sch4_pos18",4,2,"sch1","White"
"stu15","sch4_pos19",4,2,"sch1","White"
"stu15","sch4_pos20",4,2,"sch1","White"
"stu15","sch5_pos001",5,1,"sch1","White"
"stu15","sch5_pos002",5,1,"sch1","White"
"stu15","sch5_pos003",5,1,"sch1","White"
"stu15","sch5_pos004",5,1,"sch1","White"
"stu15","sch5_pos005",5,1,"sch1","White"
"stu15","sch5_pos006",5,1,"sch1","White"
"stu15","sch5_pos007",5,1,"sch1","White"
"stu15","sch5_pos008",5,1,"sch1","White"
"stu15","sch5_pos009",5,1,"sch1","White"
"stu15","sch5_pos10",5,1,"sch1","White"
"stu15","sch5_pos11",5,1,"sch1","White"
"stu15","sch5_pos12",5,1,"sch1","White"
"stu15","sch5_pos13",5,1,"sch1","White"
"stu15","sch5_pos14",5,1,"sch1","White"
"stu15","sch5_pos15",5,1,"sch1","White"
"stu15","sch5_pos16",5,1,"sch1","White"
"stu15","sch5_pos17",5,1,"sch1","White"
"stu15","sch5_pos18",5,1,"sch1","White"
"stu15","sch5_pos19",5,1,"sch1","White"
"stu15","sch5_pos20",5,1,"sch1","White"
"stu15","sch5_pos21",5,1,"sch1","White"
"stu15","sch5_pos22",5,1,"sch1","White"
"stu15","sch5_pos23",5,1,"sch1","White"
"stu15","sch5_pos24",5,1,"sch1","White"
"stu15","sch5_pos25",5,1,"sch1","White"
"stu15","sch5_pos26",5,1,"sch1","White"
"stu15","sch5_pos27",5,1,"sch1","White"
"stu15","sch5_pos28",5,1,"sch1","White"
"stu15","sch5_pos29",5,1,"sch1","White"
"stu15","sch5_pos30",5,1,"sch1","White"
"stu16","sch1_pos001",1,5,"sch1","White"
"stu16","sch1_pos002",1,5,"sch1","White"
"stu16","sch1_pos003",1,5,"sch1","White"
"stu16","sch1_pos004",1,5,"sch1","White"
"stu16","sch1_pos005",1,5,"sch1","White"
"stu16","sch1_pos006",1,5,"sch1","White"
"stu16","sch1_pos007",1,5,"sch1","White"
"stu16","sch1_pos008",1,5,"sch1","White"
"stu16","sch1_pos009",1,5,"sch1","White"
"stu16","sch1_pos10",1,5,"sch1","White"
"stu16","sch1_pos11",1,5,"sch1","White"
"stu16","sch1_pos12",1,5,"sch1","White"
"stu16","sch1_pos13",1,5,"sch1","White"
"stu16","sch1_pos14",1,5,"sch1","White"
"stu16","sch1_pos15",1,5,"sch1","White"
"stu16","sch1_pos16",1,5,"sch1","White"
"stu16","sch1_pos17",1,5,"sch1","White"
"stu16","sch1_pos18",1,5,"sch1","White"
"stu16","sch1_pos19",1,5,"sch1","White"
"stu16","sch1_pos20",1,5,"sch1","White"
"stu16","sch2_pos001",2,4,"sch1","White"
"stu16","sch2_pos002",2,4,"sch1","White"
"stu16","sch2_pos003",2,4,"sch1","White"
"stu16","sch2_pos004",2,4,"sch1","White"
"stu16","sch2_pos005",2,4,"sch1","White"
"stu16","sch2_pos006",2,4,"sch1","White"
"stu16","sch2_pos007",2,4,"sch1","White"
"stu16","sch2_pos008",2,4,"sch1","White"
"stu16","sch2_pos009",2,4,"sch1","White"
"stu16","sch2_pos10",2,4,"sch1","White"
"stu16","sch2_pos11",2,4,"sch1","White"
"stu16","sch2_pos12",2,4,"sch1","White"
"stu16","sch2_pos13",2,4,"sch1","White"
"stu16","sch2_pos14",2,4,"sch1","White"
"stu16","sch2_pos15",2,4,"sch1","White"
"stu16","sch3_pos001",5,1,"sch1","White"
"stu16","sch3_pos002",5,1,"sch1","White"
"stu16","sch3_pos003",5,1,"sch1","White"
"stu16","sch3_pos004",5,1,"sch1","White"
"stu16","sch3_pos005",5,1,"sch1","White"
"stu16","sch3_pos006",5,1,"sch1","White"
"stu16","sch3_pos007",5,1,"sch1","White"
"stu16","sch3_pos008",5,1,"sch1","White"
"stu16","sch3_pos009",5,1,"sch1","White"
"stu16","sch3_pos10",5,1,"sch1","White"
"stu16","sch3_pos11",5,1,"sch1","White"
"stu16","sch3_pos12",5,1,"sch1","White"
"stu16","sch3_pos13",5,1,"sch1","White"
"stu16","sch3_pos14",5,1,"sch1","White"
"stu16","sch3_pos15",5,1,"sch1","White"
"stu16","sch4_pos001",3,3,"sch1","White"
"stu16","sch4_pos002",3,3,"sch1","White"
"stu16","sch4_pos003",3,3,"sch1","White"
"stu16","sch4_pos004",3,3,"sch1","White"
"stu16","sch4_pos005",3,3,"sch1","White"
"stu16","sch4_pos006",3,3,"sch1","White"
"stu16","sch4_pos007",3,3,"sch1","White"
"stu16","sch4_pos008",3,3,"sch1","White"
"stu16","sch4_pos009",3,3,"sch1","White"
"stu16","sch4_pos10",3,3,"sch1","White"
"stu16","sch4_pos11",3,3,"sch1","White"
"stu16","sch4_pos12",3,3,"sch1","White"
"stu16","sch4_pos13",3,3,"sch1","White"
"stu16","sch4_pos14",3,3,"sch1","White"
"stu16","sch4_pos15",3,3,"sch1","White"
"stu16","sch4_pos16",3,3,"sch1","White"
"stu16","sch4_pos17",3,3,"sch1","White"
"stu16","sch4_pos18",3,3,"sch1","White"
"stu16","sch4_pos19",3,3,"sch1","White"
"stu16","sch4_pos20",3,3,"sch1","White"
"stu16","sch5_pos001",4,2,"sch1","White"
"stu16","sch5_pos002",4,2,"sch1","White"
"stu16","sch5_pos003",4,2,"sch1","White"
"stu16","sch5_pos004",4,2,"sch1","White"
"stu16","sch5_pos005",4,2,"sch1","White"
"stu16","sch5_pos006",4,2,"sch1","White"
"stu16","sch5_pos007",4,2,"sch1","White"
"stu16","sch5_pos008",4,2,"sch1","White"
"stu16","sch5_pos009",4,2,"sch1","White"
"stu16","sch5_pos10",4,2,"sch1","White"
"stu16","sch5_pos11",4,2,"sch1","White"
"stu16","sch5_pos12",4,2,"sch1","White"
"stu16","sch5_pos13",4,2,"sch1","White"
"stu16","sch5_pos14",4,2,"sch1","White"
"stu16","sch5_pos15",4,2,"sch1","White"
"stu16","sch5_pos16",4,2,"sch1","White"
"stu16","sch5_pos17",4,2,"sch1","White"
"stu16","sch5_pos18",4,2,"sch1","White"
"stu16","sch5_pos19",4,2,"sch1","White"
"stu16","sch5_pos20",4,2,"sch1","White"
"stu16","sch5_pos21",4,2,"sch1","White"
"stu16","sch5_pos22",4,2,"sch1","White"
"stu16","sch5_pos23",4,2,"sch1","White"
"stu16","sch5_pos24",4,2,"sch1","White"
"stu16","sch5_pos25",4,2,"sch1","White"
"stu16","sch5_pos26",4,2,"sch1","White"
"stu16","sch5_pos27",4,2,"sch1","White"
"stu16","sch5_pos28",4,2,"sch1","White"
"stu16","sch5_pos29",4,2,"sch1","White"
"stu16","sch5_pos30",4,2,"sch1","White"
"stu17","sch1_pos001",1,5,"sch1","White"
"stu17","sch1_pos002",1,5,"sch1","White"
"stu17","sch1_pos003",1,5,"sch1","White"
"stu17","sch1_pos004",1,5,"sch1","White"
"stu17","sch1_pos005",1,5,"sch1","White"
"stu17","sch1_pos006",1,5,"sch1","White"
"stu17","sch1_pos007",1,5,"sch1","White"
"stu17","sch1_pos008",1,5,"sch1","White"
"stu17","sch1_pos009",1,5,"sch1","White"
"stu17","sch1_pos10",1,5,"sch1","White"
"stu17","sch1_pos11",1,5,"sch1","White"
"stu17","sch1_pos12",1,5,"sch1","White"
"stu17","sch1_pos13",1,5,"sch1","White"
"stu17","sch1_pos14",1,5,"sch1","White"
"stu17","sch1_pos15",1,5,"sch1","White"
"stu17","sch1_pos16",1,5,"sch1","White"
"stu17","sch1_pos17",1,5,"sch1","White"
"stu17","sch1_pos18",1,5,"sch1","White"
"stu17","sch1_pos19",1,5,"sch1","White"
"stu17","sch1_pos20",1,5,"sch1","White"
"stu17","sch2_pos001",4,2,"sch1","White"
"stu17","sch2_pos002",4,2,"sch1","White"
"stu17","sch2_pos003",4,2,"sch1","White"
"stu17","sch2_pos004",4,2,"sch1","White"
"stu17","sch2_pos005",4,2,"sch1","White"
"stu17","sch2_pos006",4,2,"sch1","White"
"stu17","sch2_pos007",4,2,"sch1","White"
"stu17","sch2_pos008",4,2,"sch1","White"
"stu17","sch2_pos009",4,2,"sch1","White"
"stu17","sch2_pos10",4,2,"sch1","White"
"stu17","sch2_pos11",4,2,"sch1","White"
"stu17","sch2_pos12",4,2,"sch1","White"
"stu17","sch2_pos13",4,2,"sch1","White"
"stu17","sch2_pos14",4,2,"sch1","White"
"stu17","sch2_pos15",4,2,"sch1","White"
"stu17","sch3_pos001",2,4,"sch1","White"
"stu17","sch3_pos002",2,4,"sch1","White"
"stu17","sch3_pos003",2,4,"sch1","White"
"stu17","sch3_pos004",2,4,"sch1","White"
"stu17","sch3_pos005",2,4,"sch1","White"
"stu17","sch3_pos006",2,4,"sch1","White"
"stu17","sch3_pos007",2,4,"sch1","White"
"stu17","sch3_pos008",2,4,"sch1","White"
"stu17","sch3_pos009",2,4,"sch1","White"
"stu17","sch3_pos10",2,4,"sch1","White"
"stu17","sch3_pos11",2,4,"sch1","White"
"stu17","sch3_pos12",2,4,"sch1","White"
"stu17","sch3_pos13",2,4,"sch1","White"
"stu17","sch3_pos14",2,4,"sch1","White"
"stu17","sch3_pos15",2,4,"sch1","White"
"stu17","sch4_pos001",3,3,"sch1","White"
"stu17","sch4_pos002",3,3,"sch1","White"
"stu17","sch4_pos003",3,3,"sch1","White"
"stu17","sch4_pos004",3,3,"sch1","White"
"stu17","sch4_pos005",3,3,"sch1","White"
"stu17","sch4_pos006",3,3,"sch1","White"
"stu17","sch4_pos007",3,3,"sch1","White"
"stu17","sch4_pos008",3,3,"sch1","White"
"stu17","sch4_pos009",3,3,"sch1","White"
"stu17","sch4_pos10",3,3,"sch1","White"
"stu17","sch4_pos11",3,3,"sch1","White"
"stu17","sch4_pos12",3,3,"sch1","White"
"stu17","sch4_pos13",3,3,"sch1","White"
"stu17","sch4_pos14",3,3,"sch1","White"
"stu17","sch4_pos15",3,3,"sch1","White"
"stu17","sch4_pos16",3,3,"sch1","White"
"stu17","sch4_pos17",3,3,"sch1","White"
"stu17","sch4_pos18",3,3,"sch1","White"
"stu17","sch4_pos19",3,3,"sch1","White"
"stu17","sch4_pos20",3,3,"sch1","White"
"stu17","sch5_pos001",5,1,"sch1","White"
"stu17","sch5_pos002",5,1,"sch1","White"
"stu17","sch5_pos003",5,1,"sch1","White"
"stu17","sch5_pos004",5,1,"sch1","White"
"stu17","sch5_pos005",5,1,"sch1","White"
"stu17","sch5_pos006",5,1,"sch1","White"
"stu17","sch5_pos007",5,1,"sch1","White"
"stu17","sch5_pos008",5,1,"sch1","White"
"stu17","sch5_pos009",5,1,"sch1","White"
"stu17","sch5_pos10",5,1,"sch1","White"
"stu17","sch5_pos11",5,1,"sch1","White"
"stu17","sch5_pos12",5,1,"sch1","White"
"stu17","sch5_pos13",5,1,"sch1","White"
"stu17","sch5_pos14",5,1,"sch1","White"
"stu17","sch5_pos15",5,1,"sch1","White"
"stu17","sch5_pos16",5,1,"sch1","White"
"stu17","sch5_pos17",5,1,"sch1","White"
"stu17","sch5_pos18",5,1,"sch1","White"
"stu17","sch5_pos19",5,1,"sch1","White"
"stu17","sch5_pos20",5,1,"sch1","White"
"stu17","sch5_pos21",5,1,"sch1","White"
"stu17","sch5_pos22",5,1,"sch1","White"
"stu17","sch5_pos23",5,1,"sch1","White"
"stu17","sch5_pos24",5,1,"sch1","White"
"stu17","sch5_pos25",5,1,"sch1","White"
"stu17","sch5_pos26",5,1,"sch1","White"
"stu17","sch5_pos27",5,1,"sch1","White"
"stu17","sch5_pos28",5,1,"sch1","White"
"stu17","sch5_pos29",5,1,"sch1","White"
"stu17","sch5_pos30",5,1,"sch1","White"
"stu18","sch1_pos001",3,3,"sch1","White"
"stu18","sch1_pos002",3,3,"sch1","White"
"stu18","sch1_pos003",3,3,"sch1","White"
"stu18","sch1_pos004",3,3,"sch1","White"
"stu18","sch1_pos005",3,3,"sch1","White"
"stu18","sch1_pos006",3,3,"sch1","White"
"stu18","sch1_pos007",3,3,"sch1","White"
"stu18","sch1_pos008",3,3,"sch1","White"
"stu18","sch1_pos009",3,3,"sch1","White"
"stu18","sch1_pos10",3,3,"sch1","White"
"stu18","sch1_pos11",3,3,"sch1","White"
"stu18","sch1_pos12",3,3,"sch1","White"
"stu18","sch1_pos13",3,3,"sch1","White"
"stu18","sch1_pos14",3,3,"sch1","White"
"stu18","sch1_pos15",3,3,"sch1","White"
"stu18","sch1_pos16",3,3,"sch1","White"
"stu18","sch1_pos17",3,3,"sch1","White"
"stu18","sch1_pos18",3,3,"sch1","White"
"stu18","sch1_pos19",3,3,"sch1","White"
"stu18","sch1_pos20",3,3,"sch1","White"
"stu18","sch2_pos001",2,4,"sch1","White"
"stu18","sch2_pos002",2,4,"sch1","White"
"stu18","sch2_pos003",2,4,"sch1","White"
"stu18","sch2_pos004",2,4,"sch1","White"
"stu18","sch2_pos005",2,4,"sch1","White"
"stu18","sch2_pos006",2,4,"sch1","White"
"stu18","sch2_pos007",2,4,"sch1","White"
"stu18","sch2_pos008",2,4,"sch1","White"
"stu18","sch2_pos009",2,4,"sch1","White"
"stu18","sch2_pos10",2,4,"sch1","White"
"stu18","sch2_pos11",2,4,"sch1","White"
"stu18","sch2_pos12",2,4,"sch1","White"
"stu18","sch2_pos13",2,4,"sch1","White"
"stu18","sch2_pos14",2,4,"sch1","White"
"stu18","sch2_pos15",2,4,"sch1","White"
"stu18","sch3_pos001",4,2,"sch1","White"
"stu18","sch3_pos002",4,2,"sch1","White"
"stu18","sch3_pos003",4,2,"sch1","White"
"stu18","sch3_pos004",4,2,"sch1","White"
"stu18","sch3_pos005",4,2,"sch1","White"
"stu18","sch3_pos006",4,2,"sch1","White"
"stu18","sch3_pos007",4,2,"sch1","White"
"stu18","sch3_pos008",4,2,"sch1","White"
"stu18","sch3_pos009",4,2,"sch1","White"
"stu18","sch3_pos10",4,2,"sch1","White"
"stu18","sch3_pos11",4,2,"sch1","White"
"stu18","sch3_pos12",4,2,"sch1","White"
"stu18","sch3_pos13",4,2,"sch1","White"
"stu18","sch3_pos14",4,2,"sch1","White"
"stu18","sch3_pos15",4,2,"sch1","White"
"stu18","sch4_pos001",1,5,"sch1","White"
"stu18","sch4_pos002",1,5,"sch1","White"
"stu18","sch4_pos003",1,5,"sch1","White"
"stu18","sch4_pos004",1,5,"sch1","White"
"stu18","sch4_pos005",1,5,"sch1","White"
"stu18","sch4_pos006",1,5,"sch1","White"
"stu18","sch4_pos007",1,5,"sch1","White"
"stu18","sch4_pos008",1,5,"sch1","White"
"stu18","sch4_pos009",1,5,"sch1","White"
"stu18","sch4_pos10",1,5,"sch1","White"
"stu18","sch4_pos11",1,5,"sch1","White"
"stu18","sch4_pos12",1,5,"sch1","White"
"stu18","sch4_pos13",1,5,"sch1","White"
"stu18","sch4_pos14",1,5,"sch1","White"
"stu18","sch4_pos15",1,5,"sch1","White"
"stu18","sch4_pos16",1,5,"sch1","White"
"stu18","sch4_pos17",1,5,"sch1","White"
"stu18","sch4_pos18",1,5,"sch1","White"
"stu18","sch4_pos19",1,5,"sch1","White"
"stu18","sch4_pos20",1,5,"sch1","White"
"stu18","sch5_pos001",5,1,"sch1","White"
"stu18","sch5_pos002",5,1,"sch1","White"
"stu18","sch5_pos003",5,1,"sch1","White"
"stu18","sch5_pos004",5,1,"sch1","White"
"stu18","sch5_pos005",5,1,"sch1","White"
"stu18","sch5_pos006",5,1,"sch1","White"
"stu18","sch5_pos007",5,1,"sch1","White"
"stu18","sch5_pos008",5,1,"sch1","White"
"stu18","sch5_pos009",5,1,"sch1","White"
"stu18","sch5_pos10",5,1,"sch1","White"
"stu18","sch5_pos11",5,1,"sch1","White"
"stu18","sch5_pos12",5,1,"sch1","White"
"stu18","sch5_pos13",5,1,"sch1","White"
"stu18","sch5_pos14",5,1,"sch1","White"
"stu18","sch5_pos15",5,1,"sch1","White"
"stu18","sch5_pos16",5,1,"sch1","White"
"stu18","sch5_pos17",5,1,"sch1","White"
"stu18","sch5_pos18",5,1,"sch1","White"
"stu18","sch5_pos19",5,1,"sch1","White"
"stu18","sch5_pos20",5,1,"sch1","White"
"stu18","sch5_pos21",5,1,"sch1","White"
"stu18","sch5_pos22",5,1,"sch1","White"
"stu18","sch5_pos23",5,1,"sch1","White"
"stu18","sch5_pos24",5,1,"sch1","White"
"stu18","sch5_pos25",5,1,"sch1","White"
"stu18","sch5_pos26",5,1,"sch1","White"
"stu18","sch5_pos27",5,1,"sch1","White"
"stu18","sch5_pos28",5,1,"sch1","White"
"stu18","sch5_pos29",5,1,"sch1","White"
"stu18","sch5_pos30",5,1,"sch1","White"
"stu19","sch1_pos001",1,5,"sch1","White"
"stu19","sch1_pos002",1,5,"sch1","White"
"stu19","sch1_pos003",1,5,"sch1","White"
"stu19","sch1_pos004",1,5,"sch1","White"
"stu19","sch1_pos005",1,5,"sch1","White"
"stu19","sch1_pos006",1,5,"sch1","White"
"stu19","sch1_pos007",1,5,"sch1","White"
"stu19","sch1_pos008",1,5,"sch1","White"
"stu19","sch1_pos009",1,5,"sch1","White"
"stu19","sch1_pos10",1,5,"sch1","White"
